Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
727252;1000529203788;63866408490075;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,171;-0,255;0,952;0,000;0,000;0,000;62,475;VALID;-0,167;-0,255;0,952;-0,030;0,000;0,000;0,374;4,715;12,604;0,670;VALID;-0,179;-0,255;0,950;0,030;0,000;0,000;0,363;4,859;13,389;0,681;2;0;0;;1;Nothing tracked;;;0;
727253;1000529203793;63866408490075;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,180;-0,265;0,947;0,000;0,000;0,000;62,475;VALID;-0,177;-0,265;0,948;-0,030;0,000;0,000;0,374;4,708;12,604;0,668;VALID;-0,186;-0,265;0,946;0,030;0,000;0,000;0,360;4,826;13,389;0,670;2;0;0;;1;Nothing tracked;;;0;
727254;1000529203798;63866408490075;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,187;-0,274;0,943;0,000;0,000;0,000;62,475;VALID;-0,185;-0,274;0,944;-0,030;0,000;0,000;0,373;4,701;12,604;0,666;VALID;-0,191;-0,273;0,943;0,030;0,000;0,000;0,360;4,822;13,389;0,662;2;0;0;;1;Nothing tracked;;;0;
727255;1000529203803;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,193;-0,280;0,940;0,000;0,000;0,000;62,475;VALID;-0,192;-0,280;0,941;-0,030;0,000;0,000;0,372;4,694;12,604;0,665;VALID;-0,196;-0,280;0,940;0,030;0,000;0,000;0,360;4,823;13,389;0,654;2;0;0;;1;Nothing tracked;;;0;
727256;1000529203808;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,199;-0,284;0,938;0,000;0,000;0,000;62,475;VALID;-0,198;-0,284;0,938;-0,030;0,000;0,000;0,372;4,690;12,604;0,663;VALID;-0,202;-0,284;0,937;0,030;0,000;0,000;0,361;4,832;13,389;0,649;2;0;0;;1;Nothing tracked;;;0;
727257;1000529203813;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,203;-0,287;0,936;0,000;0,000;0,000;62,475;VALID;-0,202;-0,287;0,936;-0,030;0,000;0,000;0,372;4,686;12,604;0,661;VALID;-0,205;-0,287;0,936;0,030;0,000;0,000;0,361;4,837;13,389;0,646;2;0;0;;1;Nothing tracked;;;0;
727258;1000529203818;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,206;-0,289;0,935;0,000;0,000;0,000;62,475;VALID;-0,205;-0,289;0,935;-0,030;0,000;0,000;0,372;4,683;12,604;0,660;VALID;-0,208;-0,289;0,935;0,030;0,000;0,000;0,361;4,838;13,389;0,643;2;0;0;;1;Nothing tracked;;;0;
727259;1000529203823;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,208;-0,290;0,934;0,000;0,000;0,000;62,475;VALID;-0,207;-0,290;0,934;-0,030;0,000;0,000;0,371;4,681;12,604;0,659;VALID;-0,210;-0,290;0,934;0,030;0,000;0,000;0,362;4,841;13,389;0,641;2;0;0;;1;Nothing tracked;;;0;
727260;1000529203828;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,212;-0,292;0,933;0,000;0,000;0,000;62,475;VALID;-0,210;-0,292;0,933;-0,030;0,000;0,000;0,371;4,679;12,604;0,658;VALID;-0,213;-0,292;0,932;0,030;0,000;0,000;0,362;4,847;13,389;0,639;2;0;0;;1;Nothing tracked;;;0;
727261;1000529203833;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,213;-0,294;0,932;0,000;0,000;0,000;62,475;VALID;-0,211;-0,294;0,932;-0,030;0,000;0,000;0,371;4,677;12,604;0,657;VALID;-0,215;-0,294;0,931;0,030;0,000;0,000;0,362;4,849;13,389;0,638;2;0;0;;1;Nothing tracked;;;0;
727262;1000529203838;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,215;-0,295;0,931;0,000;0,000;0,000;62,475;VALID;-0,212;-0,295;0,932;-0,030;0,000;0,000;0,371;4,673;12,604;0,656;VALID;-0,217;-0,295;0,931;0,030;0,000;0,000;0,362;4,850;13,389;0,638;2;0;0;;1;Nothing tracked;;;0;
727263;1000529203843;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,215;-0,296;0,931;0,000;0,000;0,000;62,475;VALID;-0,213;-0,296;0,931;-0,030;0,000;0,000;0,370;4,667;12,604;0,655;VALID;-0,217;-0,296;0,930;0,030;0,000;0,000;0,362;4,847;13,389;0,638;2;0;0;;1;Nothing tracked;;;0;
727264;1000529203848;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,215;-0,297;0,930;0,000;0,000;0,000;62,475;VALID;-0,213;-0,297;0,931;-0,030;0,000;0,000;0,370;4,664;12,604;0,654;VALID;-0,218;-0,297;0,930;0,030;0,000;0,000;0,362;4,847;13,389;0,638;2;0;0;;1;Nothing tracked;;;0;
727265;1000529203853;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,218;-0,298;0,929;0,000;0,000;0,000;62,475;VALID;-0,213;-0,299;0,930;-0,030;0,000;0,000;0,370;4,663;12,604;0,654;VALID;-0,226;-0,298;0,927;0,030;0,000;0,000;0,365;4,884;13,389;0,638;2;0;0;;1;Nothing tracked;;;0;
727266;1000529203858;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,218;-0,299;0,929;0,000;0,000;0,000;62,475;VALID;-0,212;-0,299;0,930;-0,030;0,000;0,000;0,370;4,660;12,604;0,653;VALID;-0,225;-0,298;0,928;0,030;0,000;0,000;0,364;4,868;13,389;0,638;2;0;0;;1;Nothing tracked;;;0;
727267;1000529203863;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,217;-0,299;0,929;0,000;0,000;0,000;62,475;VALID;-0,212;-0,299;0,930;-0,030;0,000;0,000;0,369;4,656;12,604;0,653;VALID;-0,223;-0,298;0,928;0,030;0,000;0,000;0,363;4,856;13,389;0,638;2;0;0;;1;Nothing tracked;;;0;
727268;1000529203868;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,216;-0,298;0,930;0,000;0,000;0,000;62,475;VALID;-0,212;-0,299;0,931;-0,030;0,000;0,000;0,369;4,651;12,604;0,652;VALID;-0,222;-0,298;0,928;0,030;0,000;0,000;0,362;4,849;13,389;0,638;2;0,09476843;0;;1;Nothing tracked;;;0;
727269;1000529203873;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,215;-0,298;0,930;0,000;0,000;0,000;62,475;VALID;-0,211;-0,298;0,931;-0,030;0,000;0,000;0,369;4,645;12,604;0,652;VALID;-0,221;-0,297;0,929;0,030;0,000;0,000;0,362;4,844;13,389;0,638;2;0,179936;0;;1;Nothing tracked;;;0;
727270;1000529203878;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,214;-0,297;0,930;0,000;0,000;0,000;62,475;VALID;-0,210;-0,297;0,931;-0,030;0,000;0,000;0,368;4,641;12,604;0,652;VALID;-0,219;-0,297;0,929;0,030;0,000;0,000;0,362;4,841;13,389;0,638;2;0,1948494;0;;1;Nothing tracked;;;0;
727271;1000529203883;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,214;-0,297;0,931;0,000;0,000;0,000;62,475;VALID;-0,210;-0,297;0,932;-0,030;0,000;0,000;0,368;4,639;12,604;0,651;VALID;-0,218;-0,296;0,930;0,030;0,000;0,000;0,361;4,838;13,389;0,638;2;0,2459845;0;;1;Nothing tracked;;;0;
727272;1000529203888;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,213;-0,296;0,931;0,000;0,000;0,000;62,475;VALID;-0,209;-0,296;0,932;-0,030;0,000;0,000;0,368;4,639;12,604;0,651;VALID;-0,218;-0,296;0,930;0,030;0,000;0,000;0,361;4,837;13,389;0,639;2;0,3571997;0;;1;Nothing tracked;;;0;
727273;1000529203893;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,213;-0,296;0,931;0,000;0,000;0,000;62,475;VALID;-0,209;-0,296;0,932;-0,030;0,000;0,000;0,368;4,639;12,604;0,651;VALID;-0,217;-0,295;0,930;0,030;0,000;0,000;0,361;4,834;13,389;0,639;2;0,373434;0;;1;Nothing tracked;;;0;
727274;1000529203898;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,213;-0,295;0,931;0,000;0,000;0,000;62,475;VALID;-0,209;-0,295;0,932;-0,030;0,000;0,000;0,368;4,638;12,604;0,651;VALID;-0,218;-0,295;0,930;0,030;0,000;0,000;0,363;4,855;13,389;0,639;2;0,2879561;0;;1;Nothing tracked;;;0;
727275;1000529203903;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,213;-0,294;0,932;0,000;0,000;0,000;62,475;VALID;-0,209;-0,295;0,933;-0,030;0,000;0,000;0,368;4,638;12,604;0,651;VALID;-0,217;-0,294;0,931;0,030;0,000;0,000;0,361;4,832;13,389;0,639;2;0,1960809;0;;1;Nothing tracked;;;0;
727276;1000529203908;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,212;-0,294;0,932;0,000;0,000;0,000;62,475;VALID;-0,208;-0,294;0,933;-0,030;0,000;0,000;0,368;4,638;12,604;0,650;VALID;-0,216;-0,293;0,931;0,030;0,000;0,000;0,360;4,823;13,389;0,639;2;0,1781066;0;;1;Nothing tracked;;;0;
727277;1000529203913;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,212;-0,293;0,932;0,000;0,000;0,000;62,475;VALID;-0,208;-0,294;0,933;-0,030;0,000;0,000;0,368;4,637;12,604;0,650;VALID;-0,217;-0,293;0,931;0,030;0,000;0,000;0,361;4,839;13,389;0,639;2;0,08968309;0;;1;Nothing tracked;;;0;
727278;1000529203918;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,212;-0,293;0,932;0,000;0,000;0,000;62,475;VALID;-0,207;-0,294;0,933;-0,030;0,000;0,000;0,368;4,637;12,604;0,650;VALID;-0,218;-0,293;0,931;0,030;0,000;0,000;0,362;4,844;13,389;0,640;2;0,05955506;0;;1;Nothing tracked;;;0;
727279;1000529203923;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,212;-0,293;0,932;0,000;0,000;0,000;62,475;VALID;-0,207;-0,294;0,933;-0,030;0,000;0,000;0,368;4,638;12,604;0,650;VALID;-0,218;-0,293;0,931;0,030;0,000;0,000;0,362;4,846;13,389;0,640;2;0,09306186;0;;1;Nothing tracked;;;0;
727280;1000529203928;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,212;-0,293;0,932;0,000;0,000;0,000;62,475;VALID;-0,207;-0,294;0,933;-0,030;0,000;0,000;0,368;4,638;12,604;0,650;VALID;-0,219;-0,293;0,931;0,030;0,000;0,000;0,362;4,847;13,389;0,640;2;0,1000449;0;;1;Nothing tracked;;;0;
727281;1000529203933;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,212;-0,293;0,932;0,000;0,000;0,000;62,475;VALID;-0,207;-0,294;0,933;-0,030;0,000;0,000;0,368;4,640;12,604;0,650;VALID;-0,219;-0,293;0,931;0,030;0,000;0,000;0,362;4,847;13,389;0,640;2;0,07369168;0;;1;Nothing tracked;;;0;
727282;1000529203938;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,212;-0,293;0,932;0,000;0,000;0,000;62,475;VALID;-0,207;-0,294;0,933;-0,030;0,000;0,000;0,368;4,642;12,604;0,650;VALID;-0,219;-0,293;0,931;0,030;0,000;0,000;0,362;4,848;13,389;0,641;2;0,09543147;0;;1;Nothing tracked;;;0;
727283;1000529203943;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,212;-0,293;0,932;0,000;0,000;0,000;62,475;VALID;-0,207;-0,294;0,933;-0,030;0,000;0,000;0,368;4,642;12,604;0,650;VALID;-0,218;-0,293;0,931;0,030;0,000;0,000;0,362;4,848;13,389;0,641;2;0;0;;1;Nothing tracked;;;0;
727284;1000529203948;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,211;-0,294;0,932;0,000;0,000;0,000;62,475;VALID;-0,206;-0,294;0,933;-0,030;0,000;0,000;0,368;4,643;12,604;0,650;VALID;-0,218;-0,293;0,931;0,030;0,000;0,000;0,361;4,833;13,389;0,641;2;0,1110655;0;;1;Nothing tracked;;;0;
727285;1000529203953;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,211;-0,294;0,932;0,000;0,000;0,000;62,475;VALID;-0,206;-0,294;0,933;-0,030;0,000;0,000;0,368;4,644;12,604;0,650;VALID;-0,217;-0,293;0,931;0,030;0,000;0,000;0,360;4,822;13,389;0,642;2;0,279666;0;;1;Nothing tracked;;;0;
727286;1000529203958;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,211;-0,294;0,932;0,000;0,000;0,000;62,475;VALID;-0,206;-0,294;0,933;-0,030;0,000;0,000;0,369;4,645;12,604;0,650;VALID;-0,217;-0,293;0,931;0,030;0,000;0,000;0,360;4,821;13,389;0,642;2;0,3046731;0;;1;Nothing tracked;;;0;
727287;1000529203963;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,210;-0,294;0,932;0,000;0,000;0,000;62,475;VALID;-0,205;-0,295;0,933;-0,030;0,000;0,000;0,369;4,648;12,604;0,650;VALID;-0,217;-0,294;0,931;0,030;0,000;0,000;0,362;4,851;13,389;0,643;2;0,1996183;0;;1;Nothing tracked;;;0;
727288;1000529203968;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,210;-0,295;0,932;0,000;0,000;0,000;62,475;VALID;-0,205;-0,295;0,933;-0,030;0,000;0,000;0,369;4,651;12,604;0,650;VALID;-0,218;-0,295;0,931;0,030;0,000;0,000;0,363;4,858;13,389;0,643;2;0,1715388;0;;1;Nothing tracked;;;0;
727289;1000529203973;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,208;-0,294;0,933;0,000;0,000;0,000;62,475;VALID;-0,202;-0,295;0,934;-0,030;0,000;0,000;0,368;4,640;12,604;0,650;VALID;-0,215;-0,294;0,931;0,030;0,000;0,000;0,362;4,841;13,389;0,643;2;0;0;;1;Nothing tracked;;;0;
727290;1000529203978;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,200;-0,292;0,935;0,000;0,000;0,000;62,475;VALID;-0,194;-0,292;0,937;-0,030;0,000;0,000;0,369;4,648;12,604;0,651;VALID;-0,208;-0,291;0,934;0,030;0,000;0,000;0,358;4,793;13,389;0,653;2;0;0;;1;Nothing tracked;;;0;
727291;1000529203983;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,187;-0,280;0,942;0,000;0,000;0,000;62,475;VALID;-0,180;-0,280;0,943;-0,030;0,000;0,000;0,368;4,632;12,604;0,651;VALID;-0,195;-0,279;0,940;0,030;0,000;0,000;0,360;4,818;13,389;0,675;2;0;0;;1;Nothing tracked;;;0;
727292;1000529203988;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,166;-0,254;0,953;0,000;0,000;0,000;62,475;VALID;-0,158;-0,255;0,954;-0,030;0,000;0,000;0,372;4,693;12,604;0,653;VALID;-0,175;-0,254;0,951;0,030;0,000;0,000;0,362;4,847;13,389;0,682;2;0;0;;1;Nothing tracked;;;0;
727293;1000529203993;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,138;-0,220;0,966;0,000;0,000;0,000;62,475;VALID;-0,129;-0,220;0,967;-0,030;0,000;0,000;0,374;4,716;12,604;0,655;VALID;-0,149;-0,219;0,964;0,030;0,000;0,000;0,367;4,908;13,389;0,690;2;0;0;;1;Nothing tracked;;;0;
727294;1000529203998;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,110;-0,185;0,976;0,000;0,000;0,000;62,475;VALID;-0,095;-0,186;0,978;-0,030;0,000;0,000;0,375;4,728;12,604;0,658;VALID;-0,126;-0,185;0,975;0,030;0,000;0,000;0,372;4,977;13,389;0,694;2;0;0;;1;Nothing tracked;;;0;
727295;1000529204003;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,079;-0,149;0,986;0,000;0,000;0,000;62,475;VALID;-0,061;-0,149;0,987;-0,030;0,000;0,000;0,376;4,739;12,604;0,663;VALID;-0,098;-0,149;0,984;0,030;0,000;0,000;0,369;4,947;13,389;0,704;2;0;0;;1;Nothing tracked;;;0;
727296;1000529204008;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,045;-0,115;0,992;0,000;0,000;0,000;62,475;VALID;-0,023;-0,115;0,993;-0,030;0,000;0,000;0,376;4,740;12,604;0,669;VALID;-0,067;-0,115;0,991;0,030;0,000;0,000;0,371;4,970;13,389;0,705;2;0;0;;1;Nothing tracked;;;0;
727297;1000529204013;63866408490076;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;-0,012;-0,086;0,996;0,000;0,000;0,000;62,475;VALID;0,014;-0,086;0,996;-0,030;0,000;0,000;0,379;4,772;12,604;0,676;VALID;-0,037;-0,086;0,996;0,030;0,000;0,000;0,375;5,024;13,389;0,713;2;0;0;;1;Nothing tracked;;;0;
727298;1000529204018;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,022;-0,060;0,998;0,000;0,000;0,000;62,475;VALID;0,049;-0,060;0,997;-0,030;0,000;0,000;0,379;4,774;12,604;0,682;VALID;-0,005;-0,060;0,998;0,030;0,000;0,000;0,376;5,031;13,389;0,716;1,107411;0;0;;1;Nothing tracked;;;0;
727299;1000529204023;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,051;-0,036;0,998;0,000;0,000;0,000;62,475;VALID;0,077;-0,036;0,996;-0,030;0,000;0,000;0,377;4,755;12,604;0,682;VALID;0,025;-0,036;0,999;0,030;0,000;0,000;0,377;5,043;13,389;0,723;1,131305;0;0;;1;Nothing tracked;;;0;
727300;1000529204028;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,079;-0,018;0,997;0,000;0,000;0,000;62,475;VALID;0,105;-0,018;0,994;-0,030;0,000;0,000;0,374;4,720;12,604;0,686;VALID;0,053;-0,018;0,998;0,030;0,000;0,000;0,378;5,058;13,389;0,725;2;0;0;;1;Nothing tracked;;;0;
727301;1000529204033;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,108;0,001;0,994;0,000;0,000;0,000;62,475;VALID;0,136;0,001;0,991;-0,030;0,000;0,000;0,376;4,737;12,604;0,693;VALID;0,080;0,001;0,997;0,030;0,000;0,000;0,380;5,082;13,389;0,722;1,056875;0;0;;1;Nothing tracked;;;0;
727302;1000529204038;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,132;0,013;0,991;0,000;0,000;0,000;62,475;VALID;0,159;0,013;0,987;-0,030;0,000;0,000;0,378;4,764;12,604;0,694;VALID;0,105;0,013;0,994;0,030;0,000;0,000;0,380;5,081;13,389;0,721;1,079027;0;0;;1;Nothing tracked;;;0;
727303;1000529204043;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,149;0,019;0,989;0,000;0,000;0,000;62,475;VALID;0,182;0,019;0,983;-0,030;0,000;0,000;0,379;4,774;12,604;0,696;VALID;0,116;0,019;0,993;0,030;0,000;0,000;0,380;5,083;13,389;0,720;0,8935641;0;0;;1;Nothing tracked;;;0;
727304;1000529204048;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,156;0,022;0,988;0,000;0,000;0,000;62,475;VALID;0,189;0,022;0,982;-0,030;0,000;0,000;0,379;4,771;12,604;0,706;VALID;0,123;0,022;0,992;0,030;0,000;0,000;0,380;5,085;13,389;0,720;0,8805968;0;0;;1;Nothing tracked;;;0;
727305;1000529204053;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,158;0,024;0,987;0,000;0,000;0,000;62,475;VALID;0,193;0,024;0,981;-0,030;0,000;0,000;0,379;4,771;12,604;0,721;VALID;0,124;0,024;0,992;0,030;0,000;0,000;0,380;5,088;13,389;0,718;0,8501891;0;0;;1;Nothing tracked;;;0;
727306;1000529204058;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,160;0,025;0,987;0,000;0,000;0,000;62,475;VALID;0,195;0,025;0,980;-0,030;0,000;0,000;0,379;4,776;12,604;0,726;VALID;0,125;0,026;0,992;0,030;0,000;0,000;0,380;5,089;13,389;0,715;0,8264703;0;0;;1;Nothing tracked;;;0;
727307;1000529204063;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,162;0,027;0,986;0,000;0,000;0,000;62,475;VALID;0,198;0,027;0,980;-0,030;0,000;0,000;0,380;4,789;12,604;0,743;VALID;0,127;0,027;0,992;0,030;0,000;0,000;0,380;5,089;13,389;0,713;0,8168667;0;0;;1;Nothing tracked;;;0;
727308;1000529204068;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,164;0,029;0,986;0,000;0,000;0,000;62,475;VALID;0,200;0,028;0,979;-0,030;0,000;0,000;0,381;4,799;12,604;0,752;VALID;0,128;0,029;0,991;0,030;0,000;0,000;0,380;5,089;13,389;0,710;0,8115887;0;0;;1;Nothing tracked;;;0;
727309;1000529204073;63866408490077;0,093;1,599;0,511;0,091;-0,175;0,025;VALID;0,164;0,031;0,986;0,000;0,000;0,000;62,475;VALID;0,198;0,031;0,980;-0,030;0,000;0,000;0,381;4,799;12,604;0,750;VALID;0,131;0,032;0,991;0,030;0,000;0,000;0,380;5,092;13,389;0,708;0,8665286;0;0;;1;Nothing tracked;;;0;
